DAUID,Pop2016,Density,AgeTot,0_14%,15_64%,65over%,AvgHouseSize,OffLangTot,OffLangNo,OffLangNo%,LangTot,LangChinese,LangChi%,AvgDwellVal,AvgRent
24663074,1081,338.5,1080,17.1,71.3,12,3,1080,5,0.46,1105,25,2.26,626417,0
24663075,465,674.6,460,12,67.4,21.7,2.5,455,0,0.00,415,0,0.00,528157,0
24663076,634,1076.2,635,15,71.7,12.6,3,630,5,0.79,675,50,7.41,671263,0
24663077,968,282.5,965,14.5,69.9,16.1,2.4,920,10,1.09,795,25,3.14,502659,997
24663079,464,7864.4,465,23.7,69.9,5.4,2.4,465,15,3.23,480,10,2.08,411081,843
24663080,656,5606.8,660,22,72,5.3,2.9,660,10,1.52,655,15,2.29,442945,1002
24663081,489,5152.8,490,17.3,73.5,9.2,3.2,490,10,2.04,550,15,2.73,385143,0
24663082,518,4933.3,515,18.4,67,14.6,2.8,520,5,0.96,565,0,0.00,307583,945
24663083,418,3712.3,420,15.5,64.3,20.2,2.9,420,5,1.19,400,10,2.50,294964,0
24663084,508,3793.9,510,17.6,68.6,12.7,2.7,505,10,1.98,475,10,2.11,275850,806
24663085,555,3675.5,555,15.3,69.4,14.4,2.8,555,10,1.80,565,0,0.00,340029,0
24663086,616,5384.6,615,17.9,70.7,12.2,2.5,610,15,2.46,595,0,0.00,370391,895
24663088,883,3617.4,885,16.9,76.3,6.8,3.4,885,15,1.69,840,40,4.76,523662,0
24663089,227,4119.8,230,19.6,76.1,4.3,3.3,230,5,2.17,280,30,10.71,538654,0
24663090,659,2782.9,660,20.5,65.2,13.6,2.9,660,5,0.76,595,0,0.00,489911,0
24663091,553,2875.7,550,18.2,71.8,10.9,3.1,555,5,0.90,560,0,0.00,559982,0
24663092,440,3252,440,17,71.6,12.5,2.9,440,5,1.14,465,30,6.45,468242,0
24663094,563,3788.7,560,17,75.9,7.1,3.6,560,10,1.79,585,50,8.55,696283,0
24663095,1237,2894.9,1240,14.5,75.8,9.7,3.2,1235,15,1.21,1265,100,7.91,649481,0
24663096,836,1854.5,835,17.4,70.7,12,2.9,840,5,0.60,820,0,0.00,449542,0
24663097,588,2731.1,585,19.7,66.7,14.5,3.2,585,0,0.00,585,0,0.00,641229,0
24663098,262,2882.3,260,13.5,75,11.5,3.3,260,0,0.00,265,0,0.00,916573,0
24663099,1199,804.9,1200,16.3,67.1,16.7,3.4,1090,15,1.38,1155,80,6.93,881595,0
24663100,528,3489.8,530,15.1,72.6,12.3,2.8,530,0,0.00,505,15,2.97,548182,916
24663101,425,2883.3,425,21.2,65.9,14.1,3,425,5,1.18,455,0,0.00,574442,0
24663102,546,2151.3,545,21.1,67,11.9,3.3,545,0,0.00,555,0,0.00,636150,0
24663103,514,1368.5,510,13.7,61.8,25.5,2.4,510,0,0.00,475,0,0.00,471260,1900
24663104,446,2245.7,445,20.2,60.7,20.2,2.8,445,0,0.00,485,0,0.00,511034,0
24663105,618,2219,615,21.1,63.4,14.6,3.1,620,0,0.00,575,0,0.00,532380,0
24663106,574,1239.7,575,15.7,63.5,20.9,2.9,560,10,1.79,500,10,2.00,1405959,0
24663107,649,1383.2,650,13.8,56.9,29.2,2.9,630,0,0.00,530,0,0.00,1197325,0
24663108,504,1929.6,505,17.8,66.3,15.8,3,500,5,1.00,530,25,4.72,605211,0
24663109,594,1943.1,590,14.4,66.1,20.3,2.9,590,5,0.85,605,10,1.65,528672,0
24663110,681,1462,685,21.2,63.5,16.1,2.8,680,5,0.74,730,15,2.05,434362,0
24663111,633,206.9,635,15.7,58.3,25.2,2.6,630,5,0.79,700,15,2.14,536642,1716
24663112,430,1319,430,15.1,67.4,18.6,3,430,0,0.00,435,10,2.30,631936,0
24663113,523,1103.4,525,15.2,65.7,19,2.8,520,5,0.96,515,20,3.88,631557,0
24663114,675,1217.1,675,16.3,62.2,20.7,2.9,675,5,0.74,675,45,6.67,726360,0
24663115,505,694,505,14.9,61.4,22.8,2.8,505,0,0.00,405,0,0.00,989241,0
24663116,572,1197.7,575,15.7,51.3,33,2.7,570,5,0.88,500,10,2.00,511619,0
24663117,485,1178.6,485,15.5,57.7,26.8,2.6,485,0,0.00,485,15,3.09,499442,0
24663118,1133,122.2,1130,15,77.4,8,2.9,1130,5,0.44,970,0,0.00,492723,871
24663119,314,1488.9,315,0,1.6,98.4,0,0,0,#DIV/0!,,,#DIV/0!,,
24663120,509,3795.7,510,12.7,74.5,11.8,2,505,0,0.00,525,10,1.90,350442,834
24663121,542,3712.3,540,10.2,75.9,14.8,2,540,10,1.85,570,10,1.75,429158,870
24663122,666,3883.4,665,9.8,78.2,12,1.8,665,10,1.50,685,50,7.30,332900,815
24663123,715,3014.3,715,9.1,58.7,32.2,1.8,715,5,0.70,715,0,0.00,355589,953
24663124,454,426.5,455,17.6,61.5,20.9,2.8,455,0,0.00,405,0,0.00,565753,0
24663125,467,72.3,465,11.8,62.4,26.9,2.5,465,5,1.08,520,15,2.88,1387124,826
24663126,624,3847.1,625,13.6,78.4,8.8,3.1,625,0,0.00,555,0,0.00,393416,0
24663127,455,3074.3,455,15.4,76.9,6.6,3,455,0,0.00,450,0,0.00,372490,0
24663128,463,1312.4,460,7.6,64.1,27.2,1.8,460,0,0.00,365,0,0.00,981681,1013
24663129,725,1128.1,725,15.9,53.8,30.3,2.1,725,0,0.00,770,0,0.00,493405,1477
24663130,475,2422.2,475,13.7,67.4,20,2.2,475,5,1.05,460,0,0.00,521052,1090
24663131,608,3284.7,610,9.8,44.3,45.1,1.7,610,0,0.00,650,20,3.08,482506,719
24663132,626,1831.5,625,19.2,59.2,22.4,2.8,615,0,0.00,635,0,0.00,696699,0
24663133,402,2086.1,400,20,60,21.3,2.8,405,0,0.00,420,0,0.00,610276,0
24663134,712,1349,710,16.2,64.1,19.7,2.7,710,0,0.00,770,15,1.95,473584,0
24663135,569,1995.8,565,15,61.9,23.9,2.4,570,0,0.00,590,35,5.93,406076,0
24663136,266,1330.7,265,18.9,58.5,24.5,2.4,265,0,0.00,245,10,4.08,737293,0
24663137,585,2671.2,585,14.5,64.1,21.4,2.9,585,0,0.00,560,0,0.00,558141,0
24663138,1107,7577,1110,14.9,67.6,17.6,2.1,1110,15,1.35,1140,35,3.07,323652,1153
24663139,931,8410.1,930,17.2,65.6,17.7,2.5,935,15,1.60,860,10,1.16,252724,961
24663140,885,2381,885,17.5,63.3,19.2,2.7,885,15,1.69,820,0,0.00,527923,0
24663141,846,3953.3,845,20.1,63.9,16,2.8,840,25,2.98,895,30,3.35,363394,753
24663142,779,25457.5,780,30.8,63.5,5.8,2.4,780,10,1.28,745,0,0.00,0,417
24663143,476,4089.3,475,20,70.5,10.5,2.3,475,5,1.05,505,20,3.96,0,683
24663144,927,4815.6,930,14.5,48.4,36.6,2.1,670,5,0.75,620,0,0.00,393067,702
24663145,581,7448.7,585,16.2,67.5,15.4,2.1,580,0,0.00,590,0,0.00,326030,747
24663146,538,6888.6,540,13.9,73.1,13,2.1,540,5,0.93,515,0,0.00,292503,843
24663147,552,8625,550,14.5,71.8,13.6,1.9,550,5,0.91,550,0,0.00,392731,684
24663149,279,5396.5,280,10.7,58.9,28.6,1.8,280,0,0.00,225,0,0.00,312988,615
24663150,513,5796.6,510,19.6,71.6,9.8,2.3,515,5,0.97,475,0,0.00,328213,716
24663151,1470,285,1470,10.9,48,41.5,2.2,1185,35,2.95,1145,115,10.04,395690,2182
24663152,732,718.9,735,9.5,34,56.5,3.4,350,5,1.43,335,15,4.48,765695,0
24663153,268,1498.9,270,13,57.4,29.6,2.6,265,5,1.89,255,0,0.00,355994,0
24663154,515,2620.9,515,19.4,56.3,23.3,2.8,515,5,0.97,525,0,0.00,376747,0
24663155,470,3962.9,470,14.9,68.1,17,3.5,470,10,2.13,410,0,0.00,607928,0
24663156,674,4107.3,670,14.9,71.6,14.2,3.5,675,10,1.48,630,30,4.76,664663,0
24663157,569,4373.6,570,18.4,69.3,11.4,3.1,570,5,0.88,550,20,3.64,572006,1135
24663158,409,2091,410,14.6,63.4,20.7,2.9,410,10,2.44,395,0,0.00,378108,0
24663159,482,2908.9,485,13.4,55.7,30.9,2.6,480,5,1.04,495,0,0.00,370910,0
24663160,526,1418.6,525,14.3,61.9,22.9,2.9,525,5,0.95,510,45,8.82,379533,0
24663161,377,3639,375,13.3,68,18.7,2.9,375,5,1.33,405,20,4.94,375706,0
24663162,440,3481,440,17,60.2,22.7,2.8,440,5,1.14,460,25,5.43,377365,0
24663164,860,2687.5,860,17.4,68,15.1,2.7,860,30,3.49,835,180,21.56,361654,0
24663166,1630,1449.4,1630,6.4,28.2,65.3,2.2,1570,10,0.64,720,50,6.94,393458,1283
24663167,532,2844.9,535,16.8,65.4,17.8,2.6,535,5,0.93,580,10,1.72,322897,0
24663168,338,3333.3,335,16.4,62.7,20.9,2.9,335,5,1.49,315,15,4.76,401859,0
24663169,561,5649.5,560,12.5,59.8,28.6,1.8,560,15,2.68,520,65,12.50,456638,1205
24663170,484,2125.6,480,15.6,65.6,19.8,2.9,480,5,1.04,495,30,6.06,365816,0
24663171,556,15618,555,13.5,55.9,30.6,1.8,560,5,0.89,635,55,8.66,0,1261
24663172,775,1321.2,775,16.1,70.3,12.9,3.4,775,25,3.23,745,95,12.75,652755,0
24663173,552,2771.1,555,12.6,73,14.4,3.3,555,15,2.70,600,70,11.67,642382,0
24663174,851,1629.3,850,9.4,78.8,11.8,3.1,845,20,2.37,840,40,4.76,782966,0
24663175,519,2280.3,520,17.3,61.5,21.2,3,520,5,0.96,550,45,8.18,560208,0
24663176,473,2022.2,470,12.8,71.3,16,3,470,10,2.13,425,0,0.00,545840,0
24663177,394,3514.7,395,10.1,65.8,24.1,2.7,395,5,1.27,455,0,0.00,361026,0
24663178,402,1104.7,400,13.8,68.8,17.5,3,400,10,2.50,440,10,2.27,445553,0
24663179,390,3160.5,390,15.4,66.7,17.9,3,390,0,0.00,390,30,7.69,416621,0
24663180,528,2415.4,530,17,67,16,3.2,520,15,2.88,485,40,8.25,638756,0
24663181,469,3184,470,18.1,68.1,14.9,3,470,10,2.13,505,20,3.96,325918,0
24663182,958,1077,955,8.4,32.5,59.2,1.5,960,20,2.08,930,30,3.23,357981,1017
24663183,526,5428.3,525,12.4,76.2,11.4,2.2,530,5,0.94,470,55,11.70,419862,796
24663184,378,2621.4,375,14.7,70.7,16,2.9,375,5,1.33,325,10,3.08,1261316,0
24663185,648,4750.7,650,20.8,63.8,15.4,3.2,650,0,0.00,565,15,2.65,1359821,0
24663186,434,4383.8,435,24.1,62.1,14.9,3.3,435,5,1.15,465,50,10.75,1546108,0
24663187,408,2963,410,18.3,61,22,2.9,410,5,1.22,430,30,6.98,2153988,0
24663188,425,4195.5,425,14.1,65.9,21.2,2.8,425,0,0.00,415,10,2.41,1054927,1849
24663189,406,14500,405,13.6,67.9,18.5,2.6,405,25,6.17,340,10,2.94,654645,1155
24663190,686,11452.4,685,15.3,67.9,17.5,2.4,685,5,0.73,635,35,5.51,582614,1292
24663191,488,16375.8,490,14.3,73.5,12.2,1.9,490,5,1.02,560,45,8.04,546596,896
24663194,591,6012.2,590,19.5,72,8.5,2.1,590,20,3.39,665,80,12.03,0,793
24663195,336,20000,335,19.4,70.1,10.4,2.5,335,10,2.99,360,10,2.78,0,739
24663196,398,6317.5,395,13.9,73.4,12.7,2.4,395,5,1.27,360,20,5.56,541775,986
24663197,414,8346.8,415,15.7,67.5,16.9,2.4,415,5,1.20,350,35,10.00,592184,1244
24663198,554,10715.7,555,16.2,73,10.8,2.6,550,10,1.82,540,50,9.26,472205,1049
24663199,445,7392,445,14.6,71.9,12.4,2.3,445,10,2.25,425,50,11.76,530669,816
24663200,397,12563.3,395,16.5,74.7,10.1,2.6,390,10,2.56,390,10,2.56,565821,831
24663201,432,6288.2,430,12.8,75.6,10.5,2.3,430,0,0.00,420,20,4.76,439150,1057
24663202,742,11703.5,740,16.2,69.6,14.9,2.1,740,15,2.03,795,80,10.06,496810,1153
24663203,731,34809.5,730,7.5,60.3,32.9,1.7,730,5,0.68,740,30,4.05,410811,1165
24663204,409,9533.8,405,21,61.7,17.3,2.3,410,15,3.66,455,10,2.20,834346,1179
24663205,509,17491.4,510,15.7,75.5,7.8,1.9,510,10,1.96,480,15,3.13,0,889
24663206,619,26118.1,620,14.5,78.2,7.3,1.9,620,15,2.42,565,10,1.77,0,842
24663207,656,17308.7,655,16.8,73.3,9.9,2,655,20,3.05,645,35,5.43,480110,892
24663208,663,11967.5,660,15.2,72.7,12.1,2,655,5,0.76,635,10,1.57,529049,1104
24663209,596,9659.6,595,16.8,64.7,18.5,2.2,595,0,0.00,560,15,2.68,515304,1531
24663210,457,10178.2,455,13.2,70.3,16.5,1.9,455,5,1.10,405,0,0.00,495138,952
24663211,329,9648.1,330,16.7,71.2,10.6,2.2,325,5,1.54,355,10,2.82,451379,1085
24663212,938,18537.5,940,13.3,80.9,5.9,2,935,35,3.74,1005,80,7.96,525735,796
24663213,369,8255,370,16.2,67.6,16.2,2.4,370,5,1.35,405,10,2.47,592850,1039
24663214,576,12494.6,575,14.8,75.7,9.6,2.3,575,15,2.61,570,75,13.16,495287,1034
24663215,785,11166.4,785,13.4,73.2,12.7,1.9,785,10,1.27,865,20,2.31,488718,874
24663216,764,1357.7,765,12.4,74.5,12.4,1.9,760,15,1.97,735,10,1.36,713990,798
24663217,487,5669.4,485,11.3,68,20.6,2.3,490,5,1.02,430,10,2.33,396253,915
24663218,611,4290.7,610,12.3,54.9,32.8,2,610,20,3.28,700,60,8.57,444243,963
24663219,556,9313.2,555,15.3,64.9,18.9,2.3,555,15,2.70,480,15,3.13,456239,968
24663220,564,3197.3,565,23,61.1,16.8,2.4,565,5,0.88,540,10,1.85,403062,938
24663221,434,11214.5,430,15.1,65.1,22.1,2.3,435,5,1.15,400,10,2.50,530765,839
24663222,305,9621.5,305,14.8,63.9,21.3,2.1,305,5,1.64,350,0,0.00,565920,731
24663223,648,11269.6,650,13.8,64.6,20,2.4,645,10,1.55,605,0,0.00,479928,835
24663227,593,3208.9,590,16.1,66.9,17.8,1.8,580,0,0.00,575,10,1.74,387977,658
24663228,557,9806.3,555,14.4,63.1,22.5,1.8,560,0,0.00,565,10,1.77,321661,732
24663229,418,2759.1,415,7.2,77.1,15.7,1.7,390,0,0.00,390,0,0.00,310846,740
24663230,469,8375,470,16,70.2,13.8,2,460,0,0.00,460,0,0.00,339967,763
24663231,650,10815.3,650,14.6,66.9,17.7,2.2,650,5,0.77,520,0,0.00,280062,803
24663232,511,7492.7,510,12.7,66.7,19.6,1.7,510,5,0.98,515,10,1.94,321290,701
24663233,453,7652,455,15.4,68.1,16.5,2,435,5,1.15,500,15,3.00,326507,753
24663234,565,9826.1,565,18.6,62.8,18.6,2.1,565,10,1.77,525,10,1.90,374376,770
24663235,1368,8550,1370,16.8,67.9,14.6,1.9,1365,5,0.37,1365,25,1.83,252657,732
24663236,495,1908.2,495,13.1,73.7,14.1,1.9,495,0,0.00,535,0,0.00,346507,766
24663237,443,12585.2,445,14.6,71.9,13.5,2.1,445,5,1.12,465,0,0.00,255416,834
24663238,465,12077.9,465,14,68.8,18.3,2,460,0,0.00,480,10,2.08,260390,757
24663239,649,9419.4,650,9.2,68.5,22.3,1.8,630,5,0.79,655,0,0.00,309491,712
24663241,1010,9132,1010,7.9,52.5,39.6,1.6,855,10,1.17,870,10,1.15,416340,721
24663242,1857,135547.4,1860,8.1,86.3,5.4,1.7,1855,55,2.96,1850,475,25.68,0,945
24663243,1103,74527,1105,6.3,83.3,10.4,1.8,1105,30,2.71,975,155,15.90,813036,910
24663244,1175,15460.5,1175,10.2,75.7,14,1.8,1175,10,0.85,1130,35,3.10,756842,1001
24663245,895,28871,895,16.2,62.6,21.8,2.1,895,20,2.23,880,20,2.27,922883,984
24663246,1356,31756.4,1355,7,70.1,22.9,1.6,1360,25,1.84,1435,110,7.67,349133,1388
24663249,732,47225.8,735,6.8,78.9,13.6,1.5,730,15,2.05,615,45,7.32,0,1178
24663250,1064,12063.5,1060,17.5,61.8,21.2,2.2,1065,135,12.68,980,15,1.53,420043,645
24663251,912,11937.2,915,18.6,62.8,18.6,2.6,910,25,2.75,890,0,0.00,427767,596
24663252,3472,26443.3,3475,23.6,67.8,8.3,2.5,3475,205,5.90,3580,110,3.07,246912,917
24663253,1611,13664.1,1615,20.7,68.7,10.2,2,1610,65,4.04,1575,130,8.25,266108,654
24663254,1810,8178.9,1810,5.5,39,55.5,1.7,1810,15,0.83,1760,70,3.98,475671,1538
24663255,1764,13213.5,1765,13.6,63.5,22.7,1.8,1765,45,2.55,1740,85,4.89,469691,1146
24663256,1016,2761.6,1015,18.7,64,17.7,2.7,1015,10,0.99,1090,0,0.00,595559,1248
24663257,953,2943.2,950,12.1,51.6,36.8,2,855,5,0.58,845,0,0.00,836129,1001
24663258,1008,19200,1005,6.5,40.3,53.7,1.6,1005,10,1.00,985,35,3.55,1131265,2100
24663259,1147,19775.9,1145,10,35.4,54.6,1.9,1150,15,1.30,1215,15,1.23,386473,1295
24663260,1726,5799.7,1725,18.6,72.2,9.3,2.2,1730,15,0.87,1815,130,7.16,348425,1044
24663261,1164,10430.1,1165,16.3,48.5,35.2,2.4,900,45,5.00,890,10,1.12,673151,1113
24663262,1504,21363.6,1500,10.7,46,43.3,2,1505,50,3.32,1360,50,3.68,363150,986
24663263,2160,4368,2160,12,54.4,33.6,2.1,2160,95,4.40,1965,135,6.87,232937,927
24663264,810,14594.6,810,23.5,65.4,11.1,2.8,810,20,2.47,805,30,3.73,524074,927
24663266,856,11922,855,22.2,66.7,11.1,2.7,860,65,7.56,835,175,20.96,405895,811
24663269,931,1061.7,930,16.7,69.4,13.4,2.7,930,25,2.69,955,125,13.09,308228,1501
24663270,1074,7341.1,1075,25.6,62.8,11.6,2.8,1075,20,1.86,1105,0,0.00,431414,658
24663271,828,2233,825,3,13.9,83.6,2.3,210,5,2.38,150,0,0.00,391138,0
24663273,903,19587.9,905,19.3,69.1,11,2.4,900,45,5.00,950,10,1.05,403823,667
24663274,627,27500,625,20,74.4,6.4,2.2,630,20,3.17,575,0,0.00,0,770
24663275,1208,4884.8,1205,7.5,49,44,1.7,875,25,2.86,900,15,1.67,808769,682
24663276,1083,12939.1,1080,8.3,51.9,40.3,1.6,1085,5,0.46,1025,0,0.00,0,860
24663277,1801,11305.7,1800,2.2,18.1,80,1.4,1670,30,1.80,835,0,0.00,299031,624
24663278,2271,41141.3,2270,14.5,72.7,12.8,1.8,2270,110,4.85,2295,60,2.61,0,749
24663279,1799,24677.6,1795,11.7,44.3,44.3,2,1795,45,2.51,1580,0,0.00,349130,1121
24663280,952,5196.5,955,11.5,35.6,52.9,2.2,570,0,0.00,585,0,0.00,758180,717
24663281,1344,12352.9,1345,1.9,20.1,78.1,1.2,1050,10,0.95,1010,0,0.00,382144,932
24663282,549,403.8,550,2.7,22.7,74.5,1.9,275,10,3.64,215,0,0.00,369200,775
24663283,633,14098,630,16.7,69,13.5,2,630,10,1.59,675,0,0.00,384336,730
24663284,2140,5898.6,2140,23.8,68.5,7.7,3.3,2135,95,4.45,2085,240,11.51,511735,866
24663285,816,4915.7,820,13.4,68.9,17.7,2.7,810,35,4.32,795,105,13.21,421485,765
24663286,691,14516.8,695,18,68.3,13.7,2.2,695,20,2.88,695,70,10.07,636282,1001
24663287,583,9081,580,14.7,69.8,14.7,2.5,580,0,0.00,575,15,2.61,955320,1183
24663288,756,4980.2,755,27.2,49.7,23.2,3.1,740,10,1.35,800,10,1.25,761139,1272
24663289,682,8868.7,685,10.2,83.9,5.1,1.8,680,5,0.74,690,20,2.90,381116,807
24663290,905,6596.2,905,9.4,60.8,29.8,1.7,835,15,1.80,790,30,3.80,326229,709
24663291,603,16843.6,605,19.8,63.6,16.5,2.6,605,35,5.79,570,20,3.51,784995,848
24663292,835,424.2,835,16.2,71.9,12,2.1,835,10,1.20,870,10,1.15,325214,761
24663293,1408,3039.7,1405,3.6,43.4,53.7,1.7,1195,0,0.00,1200,20,1.67,382210,884
24663294,483,3803.1,485,15.5,66,18.6,3.2,480,10,2.08,510,40,7.84,396035,0
24663295,882,3273.9,880,12.5,66.5,21.6,2.7,880,35,3.98,875,10,1.14,412432,806
24663296,683,10980.7,685,19.7,62,17.5,2.4,680,25,3.68,685,10,1.46,407196,1007
24663297,969,4062.9,965,11.9,47.2,40.4,2.2,595,10,1.68,620,0,0.00,540496,872
24663298,955,10290.9,955,18.8,62.8,18.3,2.2,955,10,1.05,960,0,0.00,439728,772
24663299,586,20633.8,585,23.1,70.1,7.7,2.4,585,20,3.42,605,20,3.31,0,836
24663300,811,4307,815,19.6,62.6,17.2,2,810,30,3.70,825,30,3.64,245281,881
24663301,286,5000,285,19.3,61.4,19.3,3.2,290,5,1.72,325,25,7.69,664711,0
24663302,1261,2740.7,1260,28.2,59.9,11.9,3.2,1250,65,5.20,1150,55,4.78,568715,827
24663304,353,4222.5,350,11.4,71.4,17.1,1.9,350,15,4.29,285,60,21.05,247770,1199
24663305,773,11317.7,770,10.4,60.4,29.9,2,775,35,4.52,865,205,23.70,339484,1040
24663306,3533,8248.9,3535,13.2,59.5,27.2,2.1,3535,215,6.08,3020,1295,42.88,355592,1041
24663311,2445,1255.2,2445,13.3,78.5,8.2,2,2445,70,2.86,2375,270,11.37,364737,1023
24663314,2717,3789.9,2715,10.5,55.2,34.4,2,2295,40,1.74,1895,205,10.82,309494,775
24663315,619,6316.3,620,11.3,71,16.9,2.2,595,10,1.68,605,10,1.65,343328,785
24663316,630,17073.2,630,19.8,60.3,19,2.1,625,10,1.60,630,20,3.17,366492,640
24663317,488,6559.1,490,14.3,63.3,22.4,2,490,10,2.04,435,10,2.30,390375,714
24663318,505,13324.5,505,15.8,59.4,24.8,1.9,505,0,0.00,490,0,0.00,366050,648
24663319,527,5197.2,530,16,67.9,16,1.8,530,10,1.89,495,15,3.03,422312,726
24663320,617,8801.7,620,18.5,64.5,16.1,2.3,615,30,4.88,650,0,0.00,479058,841
24663321,519,4576.7,515,14.6,66,20.4,2.3,520,15,2.88,575,25,4.35,379607,769
24663322,926,5794.7,925,14.1,79.5,6.5,1.8,925,5,0.54,950,10,1.05,284387,714
24663323,411,14574.5,410,13.4,80.5,7.3,1.9,410,0,0.00,375,0,0.00,440034,818
24663324,424,14421.8,425,9.4,63.5,25.9,1.6,420,5,1.19,380,0,0.00,0,650
24663325,475,15522.9,475,12.6,81.1,6.3,1.8,475,0,0.00,425,0,0.00,214389,750
24663326,458,10726,455,13.2,75.8,9.9,2,445,0,0.00,410,0,0.00,309666,916
24663327,556,17213.6,555,14.4,81.1,5.4,1.7,560,0,0.00,540,0,0.00,314731,758
24663328,853,15796.3,855,19.3,74.3,6.4,2,805,0,0.00,810,0,0.00,277973,671
24663329,0,0,,,,,,,,#DIV/0!,,,#DIV/0!,,
24663330,1468,4436.4,1470,5.1,53.7,40.5,1.4,1470,15,1.02,1455,95,6.53,247118,757
24663331,614,11992.2,615,9.8,70.7,18.7,1.6,615,30,4.88,580,25,4.31,291595,604
24663332,552,14081.6,550,9.1,85.5,6.4,1.8,550,5,0.91,525,10,1.90,312655,779
24663333,703,8329.4,705,9.9,85.1,5,1.8,705,10,1.42,665,15,2.26,294586,791
24663334,0,0,,,,,,,,#DIV/0!,,,#DIV/0!,,
24663335,0,0,,,,,,,,#DIV/0!,,,#DIV/0!,,
24663336,570,1743.7,570,5.3,87.7,7,1.7,540,5,0.93,475,10,2.11,287479,1014
24663337,445,16604.5,445,5.6,85.4,10.1,1.5,445,0,0.00,375,0,0.00,439899,778
24663340,0,0,,,,,,,,#DIV/0!,,,#DIV/0!,,
24663341,409,12943,410,7.3,81.7,9.8,1.7,400,0,0.00,370,15,4.05,557524,1081
24663342,431,7561.4,435,11.5,80.5,5.7,1.7,430,5,1.16,425,0,0.00,649792,824
24663343,528,15903.6,530,11.3,76.4,11.3,1.8,530,0,0.00,530,30,5.66,479524,1009
24663344,445,13444.1,445,2.2,47.2,51.7,1.3,445,0,0.00,485,10,2.06,0,795
24663345,605,33611.1,605,2.5,48.8,48.8,1.5,605,0,0.00,435,0,0.00,619615,1172
24663346,581,13606.6,580,12.9,79.3,8.6,1.9,580,15,2.59,600,0,0.00,535990,888
24663347,398,8468.1,395,1.3,93.7,5.1,1.8,375,0,0.00,345,15,4.35,460011,1227
24663348,477,36692.3,475,5.3,81.1,13.7,1.5,475,5,1.05,505,15,2.97,478400,991
24663349,595,45769.2,595,3.4,85.7,11.8,1.5,595,10,1.68,550,35,6.36,0,894
24663350,457,15335.6,455,13.2,81.3,6.6,2.1,455,10,2.20,430,10,2.33,518058,1324
24663351,0,0,,,,,,,,#DIV/0!,,,#DIV/0!,,
24663352,654,17255.9,650,22.3,69.2,8.5,2.6,655,45,6.87,640,0,0.00,0,803
24663353,671,38342.9,670,17.9,64.9,17.2,2.4,670,55,8.21,670,0,0.00,0,1059
24663354,901,3628.7,900,24.4,62.2,13.9,2.3,900,45,5.00,850,25,2.94,243608,975
24663355,2137,111302.1,2135,24.8,66.3,8.9,2.7,2135,150,7.03,2230,0,0.00,266659,925
24663356,2347,44790.1,2345,29,61.8,9.4,2.8,2345,145,6.18,2355,20,0.85,0,927
24663357,1187,30050.6,1190,29,63.4,7.6,2.7,1185,95,8.02,1050,0,0.00,0,889
24663358,1184,4498.5,1185,3,83.5,13.9,1.6,1185,5,0.42,1135,180,15.86,1097015,1611
24663359,684,24693.1,680,4.4,83.1,12.5,1.8,685,5,0.73,660,55,8.33,419218,1358
24663360,1064,43966.9,1065,5.2,70,24.9,1.5,1065,10,0.94,1065,10,0.94,0,1404
24663361,506,11578.9,510,6.9,48,44.1,1.7,505,0,0.00,405,15,3.70,1122844,1607
24663362,885,377.2,885,9.6,69.5,20.9,2,885,10,1.13,850,50,5.88,1264621,1252
24663363,964,3285.6,960,7.8,74,18.8,2,960,10,1.04,965,70,7.25,1712618,1099
24663364,708,3918.1,710,13.4,54.9,31.7,2.3,710,15,2.11,725,15,2.07,1130217,2513
24663365,934,5087.1,935,4.8,54,41.2,1.6,940,15,1.60,935,85,9.09,1034925,1230
24663366,659,27344.4,655,3.1,87,9.9,1.7,660,5,0.76,690,35,5.07,465663,970
24663367,809,45965.9,810,8,88.3,4.3,1.7,810,25,3.09,840,290,34.52,0,1001
24663368,1500,39370.1,1500,6.3,83.3,10.7,1.6,1500,50,3.33,1420,310,21.83,404173,1295
24663369,674,10290.1,670,6,79.1,15.7,1.7,670,20,2.99,620,70,11.29,0,1232
24663370,5,3.8,,,,,,,,#DIV/0!,,,#DIV/0!,,
24663371,719,48581.1,720,9.7,75.7,14.6,1.8,720,20,2.78,700,25,3.57,0,1148
24663372,401,40918.4,405,13.6,74.1,9.9,1.8,400,10,2.50,360,15,4.17,0,678
24663373,4746,11791.3,4750,9.1,68.4,22.5,1.7,4745,100,2.11,4725,105,2.22,236274,1073
24663374,802,10415.6,800,22.5,58.8,19.4,2.9,800,75,9.38,730,135,18.49,235998,986
24663375,1196,9598.7,1195,20.1,70.7,9.2,2.3,1200,55,4.58,1165,185,15.88,254211,677
24663376,569,3970.7,570,24.6,64,10.5,3,570,30,5.26,565,35,6.19,420220,737
24663377,538,9556,535,19.6,68.2,11.2,2.8,535,60,11.21,550,95,17.27,546229,689
24663378,510,4187.2,510,15.7,68.6,14.7,2.8,510,20,3.92,570,30,5.26,315162,0
24663379,652,14021.5,650,23.1,62.3,15.4,2.7,650,50,7.69,655,60,9.16,370520,731
24663380,537,5446.2,540,19.4,63,16.7,2.8,535,25,4.67,555,25,4.50,295093,946
24663381,5,2.7,,,,,,,,#DIV/0!,,,#DIV/0!,,
24663382,5,5,,,,,,,,#DIV/0!,,,#DIV/0!,,
